年份,月份,地域,感染率,平均气温(℃),平均露点温度(℃),平均风速(mi/h),最低气温极值(℃),最高气温极值(℃),降水天数,降水量(mm),AQI,社会事件
2011,3,陕西省,0.2733,,,,,,,,,
2011,3,甘肃省,1.2434,,,,,,,,,
2011,3,青海省,0.4799,,,,,,,,,
2011,3,宁    夏,0.7459,,,,,,,,,
2011,3,新疆,0.1375,,,,,,,,,
2011,4,北京市,0.0765,,,,,,,,,
2011,4,天津市,0.2010,,,,,,,,,
2011,4,河北省,1.8009,,,,,,,,,
2011,4,山西省,0.2044,,,,,,,,,
2011,4,内蒙古,0.1457,,,,,,,,,
2011,4,辽宁省,0.0274,,,,,,,,,
2011,4,吉林省,0.0765,,,,,,,,,
2011,4,黑龙江省,0.0783,,,,,,,,,
2011,4,上海市,0.7255,,,,,,,,,
2011,4,江苏省,0.1742,,,,,,,,,
2011,4,浙江省,0.3693,,,,,,,,,
2011,4,安徽省,0.5933,,,,,,,,,
2011,4,福建省,0.5448,,,,,,,,,
2011,4,江西省,0.7315,,,,,,,,,
2011,4,山东省,0.1733,,,,,,,,,
2011,4,河南省,0.5402,,,,,,,,,
2011,4,湖北省,0.2446,,,,,,,,,
2011,4,湖南省,0.6805,,,,,,,,,
2011,4,广东省,0.2800,,,,,,,,,
2011,4,广    西,0.1325,,,,,,,,,
2011,4,海南省,0.0577,,,,,,,,,
2011,4,重庆市,0.4784,,,,,,,,,
2011,4,四川省,0.1206,,,,,,,,,
2011,4,贵州省,0.1468,,,,,,,,,
2011,4,云南省,0.1305,,,,,,,,,
2011,4,西    藏,2.1338,,,,,,,,,
2011,4,陕西省,0.0911,,,,,,,,,
2011,4,甘肃省,1.4545,,,,,,,,,
2011,4,青海省,0.4443,,,,,,,,,
2011,4,宁    夏,0.5237,,,,,,,,,
2011,4,新疆,0.1054,,,,,,,,,
2011,5,北京市,0.0153,,,,,,,,,
2011,5,天津市,0.0850,,,,,,,,,
2011,5,河北省,1.4571,,,,,,,,,
2011,5,山西省,0.1400,,,,,,,,,
2011,5,内蒙古,0.1012,,,,,,,,,
2011,5,辽宁省,0.0137,,,,,,,,,
2011,5,吉林省,0.0328,,,,,,,,,
2011,5,黑龙江省,0.0444,,,,,,,,,
2011,5,上海市,0.3953,,,,,,,,,
2011,5,江苏省,0.0661,,,,,,,,,
2011,5,浙江省,0.2627,,,,,,,,,
2011,5,安徽省,0.4588,,,,,,,,,
2011,5,福建省,0.4716,,,,,,,,,
2011,5,江西省,0.6215,,,,,,,,,
2011,5,山东省,0.1336,,,,,,,,,
2011,5,河南省,0.4626,,,,,,,,,
2011,5,湖北省,0.2725,,,,,,,,,
2011,5,湖南省,0.5481,,,,,,,,,
2011,5,广东省,0.2224,,,,,,,,,
2011,5,广    西,0.1152,,,,,,,,,
2011,5,海南省,0.0577,,,,,,,,,
2011,5,重庆市,0.2877,,,,,,,,,
2011,5,四川省,0.1057,,,,,,,,,
2011,5,贵州省,0.1497,,,,,,,,,
2011,5,云南省,0.2154,,,,,,,,,
2011,5,西    藏,0.6668,,,,,,,,,
2011,5,陕西省,0.1179,,,,,,,,,
2011,5,甘肃省,0.5630,,,,,,,,,
2011,5,青海省,0.1244,,,,,,,,,
2011,5,宁    夏,0.4602,,,,,,,,,
2011,5,新疆,0.0321,,,,,,,,,
2011,6,北京市,0.0102,,,,,,,,,
2011,6,天津市,0.0232,,,,,,,,,
2011,6,河北省,1.0396,,,,,,,,,
2011,6,山西省,0.0924,,,,,,,,,
2011,6,内蒙古,0.0769,,,,,,,,,
2011,6,辽宁省,0.0114,,,,,,,,,
2011,6,吉林省,0.0401,,,,,,,,,
2011,6,黑龙江省,0.0444,,,,,,,,,
2011,6,上海市,0.1043,,,,,,,,,
2011,6,江苏省,0.0153,,,,,,,,,
2011,6,浙江省,0.1635,,,,,,,,,
2011,6,安徽省,0.3160,,,,,,,,,
2011,6,福建省,0.4093,,,,,,,,,
2011,6,江西省,0.4667,,,,,,,,,
2011,6,山东省,0.0772,,,,,,,,,
2011,6,河南省,0.3286,,,,,,,,,
2011,6,湖北省,0.1974,,,,,,,,,
2011,6,湖南省,0.4415,,,,,,,,,
2011,6,广东省,0.1486,,,,,,,,,
2011,6,广    西,0.0804,,,,,,,,,
2011,6,海南省,0.0923,,,,,,,,,
2011,6,重庆市,0.2045,,,,,,,,,
2011,6,四川省,0.1045,,,,,,,,,
2011,6,贵州省,0.1094,,,,,,,,,
2011,6,云南省,0.1436,,,,,,,,,
2011,6,陕西省,0.0697,,,,,,,,,
2011,6,甘肃省,0.6139,,,,,,,,,
2011,6,青海省,0.0711,,,,,,,,,
2011,6,宁    夏,0.3333,,,,,,,,,
2011,6,新疆,0.0046,,,,,,,,,
2011,7,天津市,0.0309,,,,,,,,,
2011,7,河北省,0.9171,,,,,,,,,
2011,7,山西省,0.0868,,,,,,,,,
2011,7,内蒙古,0.0688,,,,,,,,,
2011,7,辽宁省,0.0114,,,,,,,,,
2011,7,吉林省,0.0255,,,,,,,,,
2011,7,黑龙江省,0.0235,,,,,,,,,
2011,7,上海市,0.0999,,,,,,,,,
2011,7,江苏省,0.0216,,,,,,,,,
2011,7,浙江省,0.1709,,,,,,,,,
2011,7,安徽省,0.2118,,,,,,,,,
2011,7,福建省,0.2846,,,,,,,,,
2011,7,江西省,0.3994,,,,,,,,,
2011,7,山东省,0.0731,,,,,,,,,
2011,7,河南省,0.2850,,,,,,,,,
2011,7,湖北省,0.1817,,,,,,,,,
2011,7,湖南省,0.4050,,,,,,,,,
2011,7,广东省,0.1323,,,,,,,,,
2011,7,广    西,0.1043,,,,,,,,,
2011,7,海南省,0.1384,,,,,,,,,
2011,7,重庆市,0.1387,,,,,,,,,
2011,7,四川省,0.1442,,,,,,,,,
2011,7,贵州省,0.0979,,,,,,,,,
2011,7,云南省,0.1327,,,,,,,,,
2011,7,陕西省,0.0911,,,,,,,,,
2011,7,甘肃省,0.3793,,,,,,,,,
2011,7,青海省,0.0889,,,,,,,,,
2011,7,宁    夏,0.3491,,,,,,,,,
2011,8,北京市,0.0153,,,,,,,,,
2011,8,天津市,0.0618,,,,,,,,,
2011,8,河北省,0.9812,,,,,,,,,
2011,8,山西省,0.1288,,,,,,,,,
2011,8,内蒙古,0.0810,,,,,,,,,
2011,8,辽宁省,0.0046,,,,,,,,,
2011,8,吉林省,0.0218,,,,,,,,,
2011,8,黑龙江省,0.0104,,,,,,,,,
2011,8,上海市,0.1390,,,,,,,,,
2011,8,江苏省,0.0458,,,,,,,,,
2011,8,浙江省,0.1837,,,,,,,,,
2011,8,安徽省,0.2353,,,,,,,,,
2011,8,福建省,0.3171,,,,,,,,,
2011,8,江西省,0.7001,,,,,,,,,
2011,8,山东省,0.0887,,,,,,,,,
2011,8,河南省,0.4594,,,,,,,,,
2011,8,湖北省,0.4542,,,,,,,,,
2011,8,湖南省,0.4765,,,,,,,,,
2011,8,广东省,0.1160,,,,,,,,,
2011,8,广    西,0.0608,,,,,,,,,
2011,8,海南省,0.0692,,,,,,,,,
2011,8,重庆市,0.2149,,,,,,,,,
2011,8,四川省,0.1032,,,,,,,,,
2011,8,贵州省,0.1525,,,,,,,,,
2011,8,云南省,0.1349,,,,,,,,,
2011,8,陕西省,0.1206,,,,,,,,,
2011,8,甘肃省,0.2815,,,,,,,,,
2011,8,青海省,0.0889,,,,,,,,,
2011,8,宁    夏,0.1587,,,,,,,,,
2011,8,新疆,0.0092,,,,,,,,,
2011,9,北京市,0.0204,,,,,,,,,
2011,9,天津市,0.1314,,,,,,,,,
2011,9,河北省,1.6158,,,,,,,,,
2011,9,山西省,0.2632,,,,,,,,,
2011,9,内蒙古,0.2024,,,,,,,,,
2011,9,辽宁省,0.0366,,,,,,,,,
2011,9,吉林省,0.0728,,,,,,,,,
2011,9,黑龙江省,0.0313,,,,,,,,,
2011,9,上海市,0.0782,,,,,,,,,
2011,9,江苏省,0.0661,,,,,,,,,
2011,9,浙江省,0.1801,,,,,,,,,
2011,9,安徽省,0.3529,,,,,,,,,
2011,9,福建省,0.3551,,,,,,,,,
2011,9,江西省,0.6731,,,,,,,,,
2011,9,山东省,0.1555,,,,,,,,,
2011,9,河南省,0.5168,,,,,,,,,
2011,9,湖北省,0.3267,,,,,,,,,
2011,9,湖南省,0.6014,,,,,,,,,
2011,9,广东省,0.1553,,,,,,,,,
2011,9,广    西,0.1086,,,,,,,,,
2011,9,海南省,0.0807,,,,,,,,,
2011,9,重庆市,0.3397,,,,,,,,,
2011,9,四川省,0.1355,,,,,,,,,
2011,9,贵州省,0.1986,,,,,,,,,
2011,9,云南省,0.1218,,,,,,,,,
2011,9,西    藏,0.0667,,,,,,,,,
2011,9,陕西省,0.2090,,,,,,,,,
2011,9,甘肃省,0.5670,,,,,,,,,
2011,9,青海省,0.0533,,,,,,,,,
2011,9,宁    夏,0.3650,,,,,,,,,
2011,9,新疆,0.0046,,,,,,,,,
2011,10,北京市,0.0153,,,,,,,,,
2011,10,天津市,0.0696,,,,,,,,,
2011,10,河北省,2.3200,,,,,,,,,
2011,10,山西省,0.5516,,,,,,,,,
2011,10,内蒙古,0.1781,,,,,,,,,
2011,10,辽宁省,0.0411,,,,,,,,,
2011,10,吉林省,0.0874,,,,,,,,,
2011,10,黑龙江省,0.0392,,,,,,,,,
2011,10,上海市,0.1216,,,,,,,,,
2011,10,江苏省,0.0687,,,,,,,,,
2011,10,浙江省,0.2297,,,,,,,,,
2011,10,安徽省,0.4857,,,,,,,,,
2011,10,福建省,0.5204,,,,,,,,,
2011,10,江西省,0.6552,,,,,,,,,
2011,10,山东省,0.2088,,,,,,,,,
2011,10,河南省,0.6849,,,,,,,,,
2011,10,湖北省,0.4909,,,,,,,,,
2011,10,湖南省,0.5998,,,,,,,,,
2011,10,广东省,0.1505,,,,,,,,,
2011,10,广    西,0.2042,,,,,,,,,
2011,10,海南省,0.0577,,,,,,,,,
2011,10,重庆市,0.3259,,,,,,,,,
2011,10,四川省,0.1455,,,,,,,,,
2011,10,贵州省,0.2389,,,,,,,,,
2011,10,云南省,0.1305,,,,,,,,,
2011,10,西    藏,0.1000,,,,,,,,,
2011,10,陕西省,0.3563,,,,,,,,,
2011,10,甘肃省,1.0948,,,,,,,,,
2011,10,青海省,0.1955,,,,,,,,,
2011,10,宁    夏,0.4920,,,,,,,,,
2011,10,新疆,0.0183,,,,,,,,,
2011,11,北京市,0.0204,,,,,,,,,
2011,11,天津市,0.0927,,,,,,,,,
2011,11,河北省,2.6846,,,,,,,,,
2011,11,山西省,0.9297,,,,,,,,,
2011,11,内蒙古,0.2671,,,,,,,,,
2011,11,辽宁省,0.1052,,,,,,,,,
2011,11,吉林省,0.1457,,,,,,,,,
2011,11,黑龙江省,0.0261,,,,,,,,,
2011,11,上海市,0.3649,,,,,,,,,
2011,11,江苏省,0.1729,,,,,,,,,
2011,11,浙江省,0.2738,,,,,,,,,
2011,11,安徽省,0.6571,,,,,,,,,
2011,11,福建省,0.5909,,,,,,,,,
2011,11,江西省,0.7337,,,,,,,,,
2011,11,山东省,0.2485,,,,,,,,,
2011,11,河南省,0.7976,,,,,,,,,
2011,11,湖北省,0.5958,,,,,,,,,
2011,11,湖南省,0.7369,,,,,,,,,
2011,11,广东省,0.2857,,,,,,,,,
2011,11,广    西,0.4715,,,,,,,,,
2011,11,海南省,0.0346,,,,,,,,,
2011,11,重庆市,0.4125,,,,,,,,,
2011,11,四川省,0.1927,,,,,,,,,
2011,11,贵州省,0.2331,,,,,,,,,
2011,11,云南省,0.3133,,,,,,,,,
2011,11,西    藏,0.0333,,,,,,,,,
2011,11,陕西省,0.6242,,,,,,,,,
2011,11,甘肃省,1.3451,,,,,,,,,
2011,11,青海省,0.0889,,,,,,,,,
2011,11,宁    夏,1.2220,,,,,,,,,
2011,11,新疆,0.0367,,,,,,,,,
2011,12,北京市,0.0918,,,,,,,,,
2011,12,天津市,0.9507,,,,,,,,,
2011,12,河北省,3.2399,,,,,,,,,
2011,12,山西省,1.3721,,,,,,,,,
2011,12,内蒙古,0.5181,,,,,,,,,
2011,12,辽宁省,0.1280,,,,,,,,,
2011,12,吉林省,0.1711,,,,,,,,,
2011,12,黑龙江省,0.0339,,,,,,,,,
2011,12,上海市,1.7333,,,,,,,,,
2011,12,江苏省,0.3204,,,,,,,,,
2011,12,浙江省,0.5622,,,,,,,,,
2011,12,安徽省,0.9697,,,,,,,,,
2011,12,福建省,0.6939,,,,,,,,,
2011,12,江西省,1.2296,,,,,,,,,
2011,12,山东省,0.3779,,,,,,,,,
2011,12,河南省,1.0326,,,,,,,,,
2011,12,湖北省,1.3855,,,,,,,,,
2011,12,湖南省,0.9759,,,,,,,,,
2011,12,广东省,1.5388,,,,,,,,,
2011,12,广    西,1.0450,,,,,,,,,
2011,12,海南省,0.0461,,,,,,,,,
2011,12,重庆市,0.7765,,,,,,,,,
2011,12,四川省,0.2761,,,,,,,,,
2011,12,贵州省,0.4000,,,,,,,,,
2011,12,云南省,0.3350,,,,,,,,,
2011,12,陕西省,0.9510,,,,,,,,,
2011,12,甘肃省,1.5054,,,,,,,,,
2011,12,青海省,0.3021,,,,,,,,,
2011,12,宁    夏,0.5713,,,,,,,,,
2011,12,新疆,0.1604,,,,,,,,,
2011,12,,,,,,,,,,,
2011,12,北京市,0.3864,,,,,,,,,
2011,12,天津市,1.2255,,,,,,,,,
2011,12,河北省,2.2043,,,,,,,,,
2011,12,山西省,1.2857,,,,,,,,,
2011,12,内蒙古,0.4473,,,,,,,,,
2011,12,辽宁省,0.2852,,,,,,,,,
2011,12,吉林省,0.3383,,,,,,,,,
2011,12,黑龙江省,0.0809,,,,,,,,,
2011,12,上海市,3.8425,,,,,,,,,
2011,12,江苏省,0.4241,,,,,,,,,
2011,12,浙江省,0.6974,,,,,,,,,
2011,12,安徽省,0.9853,,,,,,,,,
2011,12,福建省,0.7769,,,,,,,,,
2011,12,江西省,0.9447,,,,,,,,,
2011,12,山东省,0.5074,,,,,,,,,
2011,12,河南省,0.9661,,,,,,,,,
2011,12,湖北省,0.8614,,,,,,,,,
2011,12,湖南省,1.0507,,,,,,,,,
2011,12,广东省,0.7235,,,,,,,,,
2011,12,广    西,0.6200,,,,,,,,,
2011,12,海南省,0.1254,,,,,,,,,
2011,12,重庆市,0.6235,,,,,,,,,
2011,12,四川省,0.2882,,,,,,,,,
2011,12,贵州省,0.7178,,,,,,,,,
2011,12,云南省,0.3347,,,,,,,,,
2011,12,陕西省,0.7348,,,,,,,,,
2011,12,甘肃省,1.0959,,,,,,,,,
2011,12,青海省,0.7392,,,,,,,,,
2011,12,宁    夏,1.7515,,,,,,,,,
2011,12,新疆,0.3758,,,,,,,,,
2012,2,北京市,0.5053,,,,,,,,,
2012,2,天津市,2.0080,,,,,,,,,
2012,2,河北省,3.9541,,,,,,,,,
2012,2,山西省,2.7997,,,,,,,,,
2012,2,内蒙古,0.7132,,,,,,,,,
2012,2,辽宁省,0.2647,,,,,,,,,
2012,2,吉林省,0.5601,,,,,,,,,
2012,2,黑龙江省,0.3104,,,,,,,,,
2012,2,上海市,3.0884,,,,,,,,,
2012,2,江苏省,0.5254,,,,,,,,,
2012,2,浙江省,1.1075,,,,,,,,,
2012,2,安徽省,1.8013,,,,,,,,,
2012,2,福建省,1.8387,,,,,,,,,
2012,2,江西省,1.6376,,,,,,,,,
2012,2,山东省,0.8156,,,,,,,,,
2012,2,河南省,1.2303,,,,,,,,,
2012,2,湖北省,2.1292,,,,,,,,,
2012,2,湖南省,1.6086,,,,,,,,,
2012,2,广东省,1.6173,,,,,,,,,
2012,2,广    西,1.3025,,,,,,,,,
2012,2,海南省,0.3647,,,,,,,,,
2012,2,重庆市,2.1103,,,,,,,,,
2012,2,四川省,0.5553,,,,,,,,,
2012,2,贵州省,0.9974,,,,,,,,,
2012,2,云南省,0.6629,,,,,,,,,
2012,2,西    藏,0.6924,,,,,,,,,
2012,2,陕西省,1.9425,,,,,,,,,
2012,2,甘肃省,2.4179,,,,,,,,,
2012,2,青海省,0.6336,,,,,,,,,
2012,2,宁    夏,3.2528,,,,,,,,,
2012,2,新疆,0.8376,,,,,,,,,
2012,3,北京市,0.7926,,,,,,,,,
2012,3,天津市,1.0926,,,,,,,,,
2012,3,河北省,3.4169,,,,,,,,,
2012,3,山西省,2.1234,,,,,,,,,
2012,3,内蒙古,1.0920,,,,,,,,,
2012,3,辽宁省,0.4837,,,,,,,,,
2012,3,吉林省,0.5565,,,,,,,,,
2012,3,黑龙江省,0.4434,,,,,,,,,
2012,3,上海市,2.4921,,,,,,,,,
2012,3,江苏省,0.4684,,,,,,,,,
2012,3,浙江省,0.9317,,,,,,,,,
2012,3,安徽省,1.4075,,,,,,,,,
2012,3,福建省,1.7688,,,,,,,,,
2012,3,江西省,1.6576,,,,,,,,,
2012,3,山东省,0.5582,,,,,,,,,
2012,3,河南省,1.4369,,,,,,,,,
2012,3,湖北省,1.6308,,,,,,,,,
2012,3,湖南省,1.1993,,,,,,,,,
2012,3,广东省,3.6487,,,,,,,,,
2012,3,广    西,1.3821,,,,,,,,,
2012,3,海南省,2.0174,,,,,,,,,
2012,3,重庆市,1.9013,,,,,,,,,
2012,3,四川省,0.4398,,,,,,,,,
2012,3,贵州省,0.8648,,,,,,,,,
2012,3,云南省,0.6456,,,,,,,,,
2012,3,陕西省,1.5150,,,,,,,,,
2012,3,甘肃省,3.0107,,,,,,,,,
2012,3,青海省,0.4048,,,,,,,,,
2012,3,宁    夏,4.7228,,,,,,,,,
2012,3,新疆,1.7612,,,,,,,,,
2012,4,北京市,0.4161,,,,,,,,,
2012,4,天津市,0.4282,,,,,,,,,
2012,4,河北省,2.2595,,,,,,,,,
2012,4,山西省,0.9573,,,,,,,,,
2012,4,内蒙古,0.6729,,,,,,,,,
2012,4,辽宁省,0.1118,,,,,,,,,
2012,4,吉林省,0.2691,,,,,,,,,
2012,4,黑龙江省,0.0469,,,,,,,,,
2012,4,上海市,0.9329,,,,,,,,,
2012,4,江苏省,0.2367,,,,,,,,,
2012,4,浙江省,0.3386,,,,,,,,,
2012,4,安徽省,0.6870,,,,,,,,,
2012,4,福建省,1.2016,,,,,,,,,
2012,4,江西省,0.8667,,,,,,,,,
2012,4,山东省,0.3227,,,,,,,,,
2012,4,河南省,0.9704,,,,,,,,,
2012,4,湖北省,0.5905,,,,,,,,,
2012,4,湖南省,0.7323,,,,,,,,,
2012,4,广东省,1.4888,,,,,,,,,
2012,4,广    西,0.4973,,,,,,,,,
2012,4,海南省,0.5129,,,,,,,,,
2012,4,重庆市,0.3837,,,,,,,,,
2012,4,四川省,0.1839,,,,,,,,,
2012,4,贵州省,0.3603,,,,,,,,,
2012,4,云南省,0.2224,,,,,,,,,
2012,4,陕西省,0.5558,,,,,,,,,
2012,4,甘肃省,1.5677,,,,,,,,,
2012,4,青海省,0.3520,,,,,,,,,
2012,4,宁    夏,1.2667,,,,,,,,,
2012,4,新疆,0.1539,,,,,,,,,
2012,5,北京市,0.1090,,,,,,,,,
2012,5,天津市,0.0295,,,,,,,,,
2012,5,河北省,1.8051,,,,,,,,,
2012,5,山西省,0.7013,,,,,,,,,
2012,5,内蒙古,0.4110,,,,,,,,,
2012,5,辽宁省,0.0753,,,,,,,,,
2012,5,吉林省,0.1564,,,,,,,,,
2012,5,黑龙江省,0.0287,,,,,,,,,
2012,5,上海市,0.5155,,,,,,,,,
2012,5,江苏省,0.1013,,,,,,,,,
2012,5,浙江省,0.1995,,,,,,,,,
2012,5,安徽省,0.4206,,,,,,,,,
2012,5,福建省,1.4032,,,,,,,,,
2012,5,江西省,0.7909,,,,,,,,,
2012,5,山东省,0.1888,,,,,,,,,
2012,5,河南省,0.8266,,,,,,,,,
2012,5,湖北省,0.4290,,,,,,,,,
2012,5,湖南省,0.5883,,,,,,,,,
2012,5,广东省,2.3246,,,,,,,,,
2012,5,广    西,0.2756,,,,,,,,,
2012,5,海南省,0.4103,,,,,,,,,
2012,5,重庆市,0.4693,,,,,,,,,
2012,5,四川省,0.1304,,,,,,,,,
2012,5,贵州省,0.1672,,,,,,,,,
2012,5,云南省,0.1857,,,,,,,,,
2012,5,陕西省,0.2966,,,,,,,,,
2012,5,甘肃省,1.2675,,,,,,,,,
2012,5,青海省,0.2640,,,,,,,,,
2012,5,宁    夏,0.8601,,,,,,,,,
2012,5,新疆,0.0407,,,,,,,,,
2012,6,北京市,0.0149,,,,,,,,,
2012,6,天津市,0.0148,,,,,,,,,
2012,6,河北省,1.3245,,,,,,,,,
2012,6,山西省,0.5649,,,,,,,,,
2012,6,内蒙古,0.3627,,,,,,,,,
2012,6,辽宁省,0.0662,,,,,,,,,
2012,6,吉林省,0.1200,,,,,,,,,
2012,6,黑龙江省,0.0235,,,,,,,,,
2012,6,上海市,0.7540,,,,,,,,,
2012,6,江苏省,0.1215,,,,,,,,,
2012,6,浙江省,0.1940,,,,,,,,,
2012,6,安徽省,0.3837,,,,,,,,,
2012,6,福建省,1.2043,,,,,,,,,
2012,6,江西省,0.8711,,,,,,,,,
2012,6,山东省,0.1660,,,,,,,,,
2012,6,河南省,0.5752,,,,,,,,,
2012,6,湖北省,0.3282,,,,,,,,,
2012,6,湖南省,0.6307,,,,,,,,,
2012,6,广东省,1.0576,,,,,,,,,
2012,6,广    西,0.4349,,,,,,,,,
2012,6,海南省,0.1938,,,,,,,,,
2012,6,重庆市,0.5207,,,,,,,,,
2012,6,四川省,0.1317,,,,,,,,,
2012,6,贵州省,0.1528,,,,,,,,,
2012,6,云南省,0.1339,,,,,,,,,
2012,6,西    藏,0.0330,,,,,,,,,
2012,6,陕西省,0.2431,,,,,,,,,
2012,6,甘肃省,0.9009,,,,,,,,,
2012,6,青海省,0.1232,,,,,,,,,
2012,6,宁    夏,0.6099,,,,,,,,,
2012,6,新疆,0.0498,,,,,,,,,
2012,7,北京市,0.1387,,,,,,,,,
2012,7,天津市,0.0591,,,,,,,,,
2012,7,河北省,1.0869,,,,,,,,,
2012,7,山西省,0.5065,,,,,,,,,
2012,7,内蒙古,0.2498,,,,,,,,,
2012,7,辽宁省,0.0479,,,,,,,,,
2012,7,吉林省,0.1018,,,,,,,,,
2012,7,黑龙江省,0.0130,,,,,,,,,
2012,7,上海市,3.2588,,,,,,,,,
2012,7,江苏省,0.5241,,,,,,,,,
2012,7,浙江省,0.5894,,,,,,,,,
2012,7,安徽省,0.6769,,,,,,,,,
2012,7,福建省,1.2258,,,,,,,,,
2012,7,江西省,0.7998,,,,,,,,,
2012,7,山东省,0.1359,,,,,,,,,
2012,7,河南省,0.5496,,,,,,,,,
2012,7,湖北省,1.1636,,,,,,,,,
2012,7,湖南省,0.6231,,,,,,,,,
2012,7,广东省,0.3846,,,,,,,,,
2012,7,广    西,0.2088,,,,,,,,,
2012,7,海南省,0.1368,,,,,,,,,
2012,7,重庆市,0.6372,,,,,,,,,
2012,7,四川省,0.3776,,,,,,,,,
2012,7,贵州省,0.2652,,,,,,,,,
2012,7,云南省,0.3153,,,,,,,,,
2012,7,西    藏,0.0330,,,,,,,,,
2012,7,陕西省,0.2031,,,,,,,,,
2012,7,甘肃省,0.6630,,,,,,,,,
2012,7,青海省,0.1056,,,,,,,,,
2012,7,宁    夏,0.6099,,,,,,,,,
2012,7,新疆,0.0091,,,,,,,,,
2012,8,北京市,0.2972,,,,,,,,,
2012,8,天津市,0.5020,,,,,,,,,
2012,8,河北省,1.3369,,,,,,,,,
2012,8,山西省,0.6484,,,,,,,,,
2012,8,内蒙古,0.2982,,,,,,,,,
2012,8,辽宁省,0.0548,,,,,,,,,
2012,8,吉林省,0.1200,,,,,,,,,
2012,8,黑龙江省,0.0313,,,,,,,,,
2012,8,上海市,1.5421,,,,,,,,,
2012,8,江苏省,0.4634,,,,,,,,,
2012,8,浙江省,0.4375,,,,,,,,,
2012,8,安徽省,0.6903,,,,,,,,,
2012,8,福建省,0.6505,,,,,,,,,
2012,8,江西省,0.5971,,,,,,,,,
2012,8,山东省,0.2304,,,,,,,,,
2012,8,河南省,0.7669,,,,,,,,,
2012,8,湖北省,0.8892,,,,,,,,,
2012,8,湖南省,0.6868,,,,,,,,,
2012,8,广东省,0.2275,,,,,,,,,
2012,8,广    西,0.1033,,,,,,,,,
2012,8,海南省,0.2393,,,,,,,,,
2012,8,重庆市,0.2946,,,,,,,,,
2012,8,四川省,0.2534,,,,,,,,,
2012,8,贵州省,0.3229,,,,,,,,,
2012,8,云南省,0.2030,,,,,,,,,
2012,8,陕西省,0.3500,,,,,,,,,
2012,8,甘肃省,0.6903,,,,,,,,,
2012,8,青海省,0.0880,,,,,,,,,
2012,8,宁    夏,0.5630,,,,,,,,,
2012,8,新疆,0.0136,,,,,,,,,
2012,9,北京市,0.2824,,,,,,,,,
2012,9,天津市,0.2953,,,,,,,,,
2012,9,河北省,1.8590,,,,,,,,,
2012,9,山西省,0.9379,,,,,,,,,
2012,9,内蒙古,0.3425,,,,,,,,,
2012,9,辽宁省,0.1004,,,,,,,,,
2012,9,吉林省,0.2110,,,,,,,,,
2012,9,黑龙江省,0.0443,,,,,,,,,
2012,9,上海市,0.3664,,,,,,,,,
2012,9,江苏省,0.1950,,,,,,,,,
2012,9,浙江省,0.2453,,,,,,,,,
2012,9,安徽省,0.5345,,,,,,,,,
2012,9,福建省,0.5349,,,,,,,,,
2012,9,江西省,0.7375,,,,,,,,,
2012,9,山东省,0.2573,,,,,,,,,
2012,9,河南省,0.8074,,,,,,,,,
2012,9,湖北省,0.5436,,,,,,,,,
2012,9,湖南省,0.6929,,,,,,,,,
2012,9,广东省,0.1913,,,,,,,,,
2012,9,广    西,0.0926,,,,,,,,,
2012,9,海南省,0.1710,,,,,,,,,
2012,9,重庆市,0.3666,,,,,,,,,
2012,9,四川省,0.2075,,,,,,,,,
2012,9,贵州省,0.3027,,,,,,,,,
2012,9,云南省,0.2116,,,,,,,,,
2012,9,西    藏,0.0659,,,,,,,,,
2012,9,陕西省,0.5985,,,,,,,,,
2012,9,甘肃省,1.1544,,,,,,,,,
2012,9,青海省,0.0704,,,,,,,,,
2012,9,宁    夏,0.8132,,,,,,,,,
2012,9,新疆,0.0453,,,,,,,,,
2012,10,北京市,0.1387,,,,,,,,,
2012,10,天津市,0.2658,,,,,,,,,
2012,10,河北省,2.4252,,,,,,,,,
2012,10,山西省,1.3386,,,,,,,,,
2012,10,内蒙古,0.5964,,,,,,,,,
2012,10,辽宁省,0.1437,,,,,,,,,
2012,10,吉林省,0.2037,,,,,,,,,
2012,10,黑龙江省,0.0574,,,,,,,,,
2012,10,上海市,0.0682,,,,,,,,,
2012,10,江苏省,0.1329,,,,,,,,,
2012,10,浙江省,0.1776,,,,,,,,,
2012,10,安徽省,0.5245,,,,,,,,,
2012,10,福建省,0.6183,,,,,,,,,
2012,10,江西省,0.8644,,,,,,,,,
2012,10,山东省,0.2968,,,,,,,,,
2012,10,河南省,0.8852,,,,,,,,,
2012,10,湖北省,0.2952,,,,,,,,,
2012,10,湖南省,0.7020,,,,,,,,,
2012,10,广东省,0.2304,,,,,,,,,
2012,10,广    西,0.1119,,,,,,,,,
2012,10,海南省,0.2166,,,,,,,,,
2012,10,重庆市,0.4419,,,,,,,,,
2012,10,四川省,0.1640,,,,,,,,,
2012,10,贵州省,0.3027,,,,,,,,,
2012,10,云南省,0.5355,,,,,,,,,
2012,10,陕西省,0.7535,,,,,,,,,
2012,10,甘肃省,1.7315,,,,,,,,,
2012,10,青海省,0.1408,,,,,,,,,
2012,10,宁    夏,1.1729,,,,,,,,,
2012,10,新疆,0.0498,,,,,,,,,
2012,11,北京市,0.1684,,,,,,,,,
2012,11,天津市,0.3544,,,,,,,,,
2012,11,河北省,3.0440,,,,,,,,,
2012,11,山西省,2.2180,,,,,,,,,
2012,11,内蒙古,0.8704,,,,,,,,,
